index,params
8172,108456
8173,566536
8174,136456
8175,435496
8176,379496
8177,108456
8178,80456
8179,136456
8180,622536
8181,136456
8182,566536
8183,80456
8184,351496
8185,594536
8186,351496
8187,323496
8188,435496
8189,192456
8190,622536
8191,164456
8192,351496
8193,136456
8194,594536
8195,136456
8196,136456
8197,566536
8198,351496
8199,108456
8200,164456
8201,323496
8202,323496
8203,594536
8204,323496
8205,164456
8206,351496
8207,566536
8208,351496
8209,407496
8210,351496
8211,379496
8212,865576
8213,566536
8214,323496
8215,566536
8216,622536
8217,379496
8218,108456
8219,622536
8220,379496
8221,594536
8222,379496
8223,622536
8224,323496
8225,164456
8226,108456
8227,108456
8228,865576
8229,566536
8230,809576
8231,323496
8232,80456
8233,379496
8234,407496
8235,108456
8236,594536
8237,80456
8238,566536
8239,351496
8240,323496
8241,323496
8242,566536
8243,351496
8244,351496
8245,435496
8246,594536
8247,594536
8248,809576
8249,351496
8250,379496
8251,566536
8252,323496
8253,622536
8254,837576
8255,566536
8256,566536
8257,594536
8258,351496
8259,594536
8260,351496
8261,136456
8262,379496
8263,351496
8264,108456
8265,323496
8266,351496
8267,80456
8268,136456
8269,379496
8270,108456
8271,594536
8272,379496
8273,622536
8274,80456
8275,594536
8276,351496
8277,809576
8278,566536
8279,566536
8280,379496
8281,136456
8282,379496
8283,594536
8284,435496
8285,594536
8286,865576
8287,136456
8288,566536
8289,351496
8290,622536
8291,622536
8292,323496
8293,108456
8294,136456
8295,192456
8296,594536
8297,379496
8298,351496
8299,323496
8300,379496
8301,622536
8302,435496
8303,594536
8304,351496
8305,108456
8306,594536
8307,566536
8308,594536
8309,379496
8310,108456
8311,351496
8312,809576
8313,379496
8314,80456
8315,136456
8316,323496
8317,351496
8318,136456
8319,594536
8320,323496
8321,622536
8322,136456
8323,136456
8324,80456
8325,351496
8326,351496
8327,164456
8328,809576
8329,80456
8330,566536
8331,407496
8332,80456
8333,164456
8334,594536
8335,323496
8336,379496
8337,108456
8338,108456
8339,164456
8340,594536
8341,594536
8342,108456
8343,865576
8344,351496
8345,136456
8346,566536
8347,809576
8348,566536
8349,136456
8350,108456
8351,136456
8352,837576
8353,136456
8354,323496
8355,379496
8356,809576
8357,351496
8358,351496
8359,837576
8360,594536
8361,80456
8362,164456
8363,566536
8364,351496
8365,837576
8366,164456
8367,108456
8368,136456
8369,351496
8370,108456
8371,323496
8372,566536
8373,594536
8374,379496
8375,566536
8376,379496
8377,379496
8378,594536
8379,594536
8380,622536
8381,566536
8382,379496
8383,136456
8384,566536
8385,323496
8386,566536
8387,1080616
8388,323496
8389,351496
8390,136456
8391,351496
8392,108456
8393,566536
8394,379496
8395,323496
8396,323496
8397,622536
8398,323496
8399,837576
8400,809576
8401,809576
8402,108456
8403,351496
8404,323496
8405,379496
8406,594536
8407,323496
8408,351496
8409,323496
8410,594536
8411,622536
8412,164456
8413,1052616
8414,379496
8415,622536
8416,108456
8417,379496
8418,108456
8419,136456
8420,1052616
8421,323496
8422,566536
8423,809576
8424,809576
8425,351496
8426,566536
8427,136456
8428,379496
8429,594536
8430,108456
8431,164456
8432,379496
8433,80456
8434,379496
8435,351496
8436,351496
8437,351496
8438,566536
8439,323496
8440,379496
8441,136456
8442,594536
8443,136456
8444,136456
8445,80456
8446,136456
8447,566536
8448,164456
8449,837576
8450,622536
8451,566536
8452,1052616
8453,351496
8454,351496
8455,594536
8456,108456
8457,837576
8458,566536
8459,351496
8460,108456
8461,351496
8462,566536
8463,809576
8464,622536
8465,351496
8466,351496
8467,80456
8468,566536
8469,108456
8470,323496
8471,594536
8472,566536
8473,379496
8474,192456
8475,80456
8476,407496
8477,323496
8478,164456
8479,566536
8480,650536
8481,80456
8482,136456
8483,622536
8484,136456
8485,865576
8486,379496
8487,136456
8488,351496
8489,594536
8490,622536
8491,351496
8492,323496
8493,566536
8494,407496
8495,351496
8496,351496
8497,622536
8498,1052616
8499,566536
8500,351496
8501,80456
8502,622536
8503,379496
8504,379496
8505,164456
8506,809576
8507,108456
8508,164456
8509,108456
8510,1080616
8511,594536
8512,323496
8513,351496
8514,837576
8515,809576
8516,407496
8517,351496
8518,594536
8519,379496
8520,351496
8521,323496
8522,594536
8523,837576
8524,837576
8525,164456
8526,323496
8527,323496
8528,435496
8529,809576
8530,594536
8531,351496
8532,566536
8533,351496
8534,379496
8535,407496
8536,622536
8537,809576
8538,622536
8539,351496
8540,566536
8541,323496
8542,108456
8543,566536
8544,323496
8545,164456
8546,351496
8547,622536
8548,108456
8549,865576
8550,351496
8551,108456
8552,80456
8553,407496
8554,407496
8555,323496
8556,108456
8557,837576
8558,351496
8559,351496
8560,566536
8561,622536
8562,108456
8563,566536
8564,136456
8565,594536
8566,594536
8567,809576
8568,407496
8569,379496
8570,136456
8571,351496
8572,622536
8573,351496
8574,80456
8575,351496
8576,108456
8577,192456
8578,108456
8579,80456
8580,108456
8581,837576
8582,108456
8583,351496
8584,351496
8585,566536
8586,622536
8587,323496
8588,164456
8589,136456
8590,837576
8591,379496
8592,407496
8593,566536
8594,379496
8595,379496
8596,80456
8597,108456
8598,622536
8599,566536
8600,108456
8601,594536
8602,351496
8603,108456
8604,80456
8605,566536
8606,837576
8607,379496
8608,136456
8609,407496
8610,594536
8611,622536
8612,351496
8613,80456
8614,80456
8615,379496
8616,837576
8617,594536
8618,594536
8619,809576
8620,351496
8621,837576
8622,865576
8623,379496
8624,837576
8625,678536
8626,566536
8627,650536
8628,108456
8629,323496
8630,379496
8631,351496
8632,136456
8633,164456
8634,379496
8635,566536
8636,379496
8637,351496
8638,136456
8639,566536
8640,108456
8641,837576
8642,351496
8643,379496
8644,379496
8645,323496
8646,80456
8647,108456
8648,351496
8649,566536
8650,379496
8651,379496
8652,80456
8653,108456
8654,1080616
8655,80456
8656,566536
8657,323496
8658,809576
8659,351496
8660,108456
8661,351496
8662,893576
8663,594536
8664,323496
8665,622536
8666,164456
8667,407496
8668,566536
8669,594536
8670,379496
8671,351496
8672,136456
8673,351496
8674,622536
8675,351496
8676,809576
8677,566536
8678,594536
8679,379496
8680,809576
8681,566536
8682,566536
8683,379496
8684,136456
8685,136456
8686,108456
8687,323496
8688,323496
8689,136456
8690,351496
8691,379496
8692,351496
8693,594536
8694,108456
8695,650536
8696,379496
8697,351496
8698,379496
8699,323496
8700,351496
8701,351496
8702,379496
8703,566536
8704,622536
8705,164456
8706,323496
8707,323496
8708,594536
8709,594536
8710,136456
8711,379496
8712,108456
8713,108456
8714,351496
8715,192456
8716,80456
8717,108456
8718,594536
8719,136456
8720,108456
8721,108456
8722,80456
8723,622536
8724,650536
8725,837576
8726,809576
8727,379496
8728,323496
8729,407496
8730,379496
8731,80456
8732,1052616
8733,809576
8734,323496
8735,566536
8736,594536
8737,136456
8738,136456
8739,351496
8740,80456
8741,108456
8742,594536
8743,136456
8744,351496
8745,594536
8746,351496
8747,80456
8748,323496
8749,594536
8750,594536
8751,407496
8752,837576
8753,650536
8754,1080616
8755,323496
8756,164456
8757,594536
8758,351496
8759,351496
8760,136456
8761,837576
8762,80456
8763,622536
8764,108456
8765,136456
8766,351496
8767,351496
8768,435496
8769,108456
8770,379496
8771,809576
8772,379496
8773,622536
8774,594536
8775,594536
8776,594536
8777,594536
8778,108456
8779,379496
8780,108456
8781,108456
8782,323496
8783,351496
8784,622536
8785,379496
8786,351496
8787,351496
8788,351496
8789,164456
8790,323496
8791,594536
8792,108456
8793,379496
8794,323496
8795,136456
8796,379496
8797,136456
8798,407496
8799,323496
8800,108456
8801,323496
8802,594536
8803,164456
8804,809576
8805,323496
8806,164456
8807,136456
8808,136456
8809,379496
8810,351496
8811,80456
8812,136456
8813,594536
8814,192456
8815,108456
8816,379496
8817,566536
8818,164456
8819,622536
8820,566536
8821,594536
8822,837576
8823,351496
8824,594536
8825,594536
8826,136456
8827,650536
8828,323496
8829,108456
8830,809576
8831,351496
8832,379496
8833,379496
8834,594536
8835,379496
8836,351496
8837,407496
8838,837576
8839,351496
8840,809576
8841,379496
8842,379496
8843,379496
8844,323496
8845,594536
8846,379496
8847,1052616
8848,622536
8849,837576
8850,566536
8851,837576
8852,809576
8853,435496
8854,566536
8855,594536
8856,164456
8857,594536
8858,379496
8859,594536
8860,837576
8861,622536
8862,594536
8863,136456
8864,351496
8865,108456
8866,351496
8867,164456
8868,351496
8869,566536
8870,136456
8871,220456
8872,379496
8873,108456
8874,379496
8875,809576
8876,594536
8877,622536
8878,351496
8879,351496
8880,650536
8881,351496
8882,220456
8883,594536
8884,566536
8885,566536
8886,351496
8887,566536
8888,136456
8889,136456
8890,594536
8891,1080616
8892,323496
8893,351496
8894,650536
8895,108456
8896,351496
8897,594536
8898,108456
8899,80456
8900,594536
8901,650536
8902,351496
8903,80456
8904,379496
8905,136456
8906,566536
8907,1052616
8908,379496
8909,108456
8910,379496
8911,108456
8912,108456
8913,351496
8914,323496
8915,351496
8916,566536
8917,136456
8918,351496
8919,650536
8920,622536
8921,323496
8922,566536
8923,108456
8924,622536
8925,108456
8926,594536
8927,323496
8928,323496
8929,594536
8930,136456
8931,594536
8932,323496
8933,351496
8934,622536
8935,351496
8936,594536
8937,136456
8938,809576
8939,566536
8940,566536
8941,809576
8942,351496
8943,80456
8944,323496
8945,622536
8946,809576
8947,566536
8948,323496
8949,323496
8950,164456
8951,136456
8952,136456
8953,80456
8954,80456
8955,323496
8956,136456
8957,323496
8958,136456
8959,351496
8960,566536
8961,379496
8962,108456
8963,809576
8964,136456
8965,164456
8966,136456
8967,594536
8968,594536
8969,351496
8970,351496
8971,566536
8972,351496
8973,622536
8974,566536
8975,136456
8976,379496
8977,351496
8978,136456
8979,379496
8980,164456
8981,80456
8982,837576
8983,407496
8984,351496
8985,379496
8986,351496
8987,351496
8988,136456
8989,379496
8990,164456
8991,323496
8992,837576
8993,1080616
8994,323496
8995,351496
8996,566536
8997,136456
8998,323496
8999,566536
9000,809576
9001,594536
9002,379496
9003,809576
9004,594536
9005,80456
9006,136456
9007,809576
9008,108456
9009,594536
9010,136456
9011,351496
9012,108456
9013,594536
9014,323496
9015,323496
9016,809576
9017,351496
9018,164456
9019,108456
9020,407496
9021,407496
9022,379496
9023,323496
9024,323496
9025,435496
9026,351496
9027,809576
9028,379496
9029,323496
9030,566536
9031,594536
9032,136456
9033,323496
9034,809576
9035,379496
9036,566536
9037,566536
9038,594536
9039,323496
9040,108456
9041,566536
9042,136456
9043,407496
9044,351496
9045,837576
9046,407496
9047,136456
9048,594536
9049,1295656
9050,594536
9051,80456
9052,837576
9053,594536
9054,80456
9055,379496
9056,136456
9057,80456
9058,136456
9059,650536
9060,594536
9061,80456
9062,351496
9063,108456
9064,136456
9065,351496
9066,809576
9067,351496
9068,351496
9069,379496
9070,809576
9071,108456
9072,351496
9073,136456
9074,566536
9075,136456
9076,136456
9077,809576
9078,136456
9079,379496
9080,650536
9081,136456
9082,323496
9083,351496
9084,136456
9085,323496
9086,837576
9087,351496
9088,136456
9089,594536
9090,136456
9091,594536
9092,136456
9093,108456
9094,837576
9095,622536
9096,323496
9097,136456
9098,622536
9099,594536
9100,379496
9101,594536
9102,80456
9103,351496
9104,379496
9105,351496
9106,650536
9107,379496
9108,594536
9109,351496
9110,136456
9111,407496
9112,837576
9113,351496
9114,566536
9115,323496
9116,379496
9117,351496
9118,323496
9119,136456
9120,809576
9121,809576
9122,379496
9123,351496
9124,594536
9125,351496
9126,108456
9127,323496
9128,323496
9129,622536
9130,136456
9131,108456
9132,323496
9133,594536
9134,108456
9135,136456
9136,351496
9137,351496
9138,622536
9139,323496
9140,351496
9141,1052616
9142,164456
9143,351496
9144,379496
9145,108456
9146,809576
9147,323496
9148,594536
9149,837576
9150,379496
9151,351496
9152,80456
9153,594536
9154,351496
9155,108456
9156,622536
9157,323496
9158,379496
9159,351496
9160,622536
9161,594536
9162,351496
9163,136456
9164,379496
9165,351496
9166,136456
9167,108456
9168,594536
9169,379496
9170,379496
9171,566536
9172,837576
9173,351496
9174,192456
9175,351496
9176,566536
9177,80456
9178,108456
9179,566536
9180,622536
9181,351496
9182,351496
9183,379496
9184,594536
9185,594536
9186,220456
9187,351496
9188,566536
9189,809576
9190,379496
9191,407496
9192,809576
9193,566536
9194,80456
9195,164456
9196,351496
9197,108456
9198,323496
9199,164456
9200,136456
9201,220456
9202,594536
9203,351496
9204,164456
9205,809576
9206,566536
9207,837576
9208,435496
9209,566536
9210,108456
9211,809576
9212,622536
9213,809576
9214,108456
9215,622536
9216,594536
9217,323496
9218,407496
9219,566536
9220,323496
9221,594536
9222,108456
9223,594536
9224,323496
9225,809576
9226,108456
9227,622536
9228,809576
9229,351496
9230,108456
9231,108456
9232,622536
9233,594536
9234,136456
9235,407496
9236,136456
9237,108456
9238,594536
9239,136456
9240,164456
9241,323496
9242,351496
9243,323496
9244,622536
9245,164456
9246,323496
9247,323496
9248,351496
9249,323496
9250,594536
9251,594536
9252,379496
9253,351496
9254,379496
9255,379496
9256,136456
9257,164456
9258,594536
9259,108456
9260,323496
9261,108456
9262,108456
9263,809576
9264,379496
9265,136456
9266,323496
9267,351496
9268,566536
9269,323496
9270,407496
9271,351496
9272,622536
9273,622536
9274,650536
9275,837576
9276,108456
9277,108456
9278,594536
9279,379496
9280,323496
9281,622536
9282,80456
9283,566536
9284,108456
9285,379496
9286,435496
9287,80456
9288,865576
9289,323496
9290,351496
9291,594536
9292,351496
9293,323496
9294,108456
9295,566536
9296,108456
9297,379496
9298,351496
9299,192456
9300,594536
9301,136456
9302,594536
9303,351496
9304,108456
9305,379496
9306,622536
9307,80456
9308,594536
9309,323496
9310,837576
9311,80456
9312,108456
9313,379496
9314,164456
9315,837576
9316,594536
9317,108456
9318,809576
9319,379496
9320,379496
9321,164456
9322,351496
9323,351496
9324,379496
9325,594536
9326,323496
9327,136456
9328,136456
9329,108456
9330,379496
9331,136456
9332,136456
9333,379496
9334,164456
9335,407496
9336,622536
9337,351496
9338,566536
9339,136456
9340,351496
9341,351496
9342,192456
9343,323496
9344,108456
9345,351496
9346,351496
9347,351496
9348,80456
9349,351496
9350,837576
9351,351496
9352,351496
9353,351496
9354,865576
9355,136456
9356,351496
9357,136456
9358,379496
9359,809576
9360,379496
9361,379496
9362,323496
9363,594536
9364,594536
9365,566536
9366,379496
9367,379496
9368,594536
9369,351496
9370,594536
9371,164456
9372,622536
9373,136456
9374,594536
9375,622536
9376,566536
9377,566536
9378,566536
9379,351496
9380,108456
9381,594536
9382,108456
9383,351496
9384,351496
9385,435496
9386,164456
9387,865576
9388,566536
9389,594536
9390,379496
9391,594536
9392,136456
9393,351496
9394,323496
9395,164456
9396,136456
9397,622536
9398,566536
9399,323496
9400,323496
9401,108456
9402,136456
9403,622536
9404,379496
9405,80456
9406,136456
9407,379496
9408,809576
9409,323496
9410,407496
9411,351496
9412,108456
9413,108456
9414,351496
9415,80456
9416,351496
9417,809576
9418,566536
9419,80456
9420,108456
9421,407496
9422,323496
9423,108456
9424,379496
9425,323496
9426,566536
9427,622536
9428,566536
9429,379496
9430,351496
9431,837576
9432,351496
9433,566536
9434,136456
9435,594536
9436,1295656
9437,566536
9438,136456
9439,379496
9440,136456
9441,407496
9442,622536
9443,594536
9444,379496
9445,379496
9446,323496
9447,323496
9448,837576
9449,136456
9450,379496
9451,1080616
9452,379496
9453,809576
9454,323496
9455,837576
9456,108456
9457,136456
9458,164456
9459,379496
9460,594536
9461,566536
9462,809576
9463,650536
9464,323496
9465,566536
9466,351496
9467,351496
9468,323496
9469,379496
9470,351496
9471,351496
9472,351496
9473,136456
9474,622536
9475,351496
9476,351496
9477,837576
9478,594536
9479,351496
9480,351496
9481,379496
9482,351496
9483,351496
9484,351496
9485,351496
9486,351496
9487,809576
9488,622536
9489,594536
9490,594536
9491,351496
9492,136456
9493,594536
9494,1080616
9495,650536
9496,379496
9497,594536
9498,379496
9499,622536
9500,136456
9501,379496
9502,379496
9503,108456
9504,351496
9505,108456
9506,407496
9507,594536
9508,594536
9509,323496
9510,351496
9511,407496
9512,379496
9513,566536
9514,351496
9515,622536
9516,351496
9517,594536
9518,323496
9519,80456
9520,80456
9521,566536
9522,351496
9523,108456
9524,809576
9525,379496
9526,566536
9527,566536
9528,837576
9529,323496
9530,323496
9531,323496
9532,809576
9533,136456
9534,351496
9535,351496
9536,192456
9537,351496
9538,379496
9539,594536
9540,351496
9541,379496
9542,351496
9543,379496
9544,108456
9545,108456
9546,323496
9547,108456
9548,865576
9549,594536
9550,351496
9551,323496
9552,164456
9553,164456
9554,351496
9555,566536
9556,379496
9557,164456
9558,463496
9559,622536
9560,108456
9561,379496
9562,323496
9563,379496
9564,809576
9565,108456
9566,379496
9567,351496
9568,323496
9569,351496
9570,566536
9571,622536
9572,809576
9573,323496
9574,809576
9575,351496
9576,323496
9577,108456
9578,108456
9579,351496
9580,594536
9581,323496
9582,594536
9583,323496
9584,80456
9585,80456
9586,1052616
9587,566536
9588,566536
9589,108456
9590,407496
9591,351496
9592,108456
9593,323496
9594,351496
9595,351496
9596,893576
9597,1052616
9598,136456
9599,351496
9600,837576
9601,351496
9602,80456
9603,379496
9604,407496
9605,351496
9606,566536
9607,108456
9608,678536
9609,594536
9610,351496
9611,323496
9612,594536
9613,136456
9614,108456
9615,80456
9616,566536
9617,622536
9618,1080616
9619,323496
9620,594536
9621,837576
9622,379496
9623,566536
9624,837576
9625,136456
9626,594536
9627,351496
9628,136456
9629,108456
9630,351496
9631,351496
9632,622536
9633,351496
9634,136456
9635,594536
9636,566536
9637,351496
9638,80456
9639,566536
9640,594536
9641,351496
9642,351496
9643,136456
9644,164456
9645,323496
9646,108456
9647,351496
9648,865576
9649,594536
9650,108456
9651,622536
9652,351496
9653,809576
9654,351496
9655,351496
9656,809576
9657,594536
9658,351496
9659,351496
9660,566536
9661,837576
9662,108456
9663,594536
9664,594536
9665,108456
9666,108456
9667,379496
9668,809576
9669,136456
9670,323496
9671,80456
9672,594536
9673,622536
9674,351496
9675,407496
9676,136456
9677,407496
9678,379496
9679,351496
9680,136456
9681,80456
9682,108456
9683,594536
9684,136456
9685,837576
9686,435496
9687,323496
9688,407496
9689,351496
9690,594536
9691,379496
9692,837576
9693,351496
9694,136456
9695,351496
9696,108456
9697,351496
9698,351496
9699,566536
9700,622536
9701,80456
9702,379496
9703,622536
9704,164456
9705,136456
9706,136456
9707,351496
9708,136456
9709,594536
9710,566536
9711,351496
9712,108456
9713,594536
9714,594536
9715,351496
9716,136456
9717,136456
9718,837576
9719,566536
9720,1052616
9721,379496
9722,566536
9723,323496
9724,108456
9725,80456
9726,379496
9727,809576
9728,1052616
9729,594536
9730,323496
9731,351496
9732,622536
9733,108456
9734,323496
9735,108456
9736,80456
9737,379496
9738,407496
9739,108456
9740,136456
9741,594536
9742,136456
9743,594536
9744,566536
9745,351496
9746,136456
9747,865576
9748,809576
9749,622536
9750,192456
9751,622536
9752,622536
9753,407496
9754,108456
9755,809576
9756,351496
9757,566536
9758,351496
9759,594536
9760,136456
9761,136456
9762,164456
9763,351496
9764,136456
9765,622536
9766,566536
9767,351496
9768,108456
9769,164456
9770,407496
9771,379496
9772,407496
9773,566536
9774,351496
9775,351496
9776,407496
9777,594536
9778,594536
9779,594536
9780,379496
9781,566536
9782,594536
9783,379496
9784,407496
9785,837576
9786,351496
9787,164456
9788,622536
9789,379496
9790,566536
9791,566536
9792,622536
9793,809576
9794,566536
9795,136456
9796,136456
9797,323496
9798,108456
9799,108456
9800,164456
9801,379496
9802,622536
9803,837576
9804,323496
9805,108456
9806,323496
9807,351496
9808,379496
9809,351496
9810,379496
9811,351496
9812,136456
9813,566536
9814,1052616
9815,566536
9816,323496
9817,566536
9818,809576
9819,809576
9820,80456
9821,837576
9822,650536
9823,80456
9824,323496
9825,108456
9826,323496
9827,323496
9828,379496
9829,594536
9830,594536
9831,566536
9832,108456
9833,407496
9834,379496
9835,837576
9836,622536
9837,323496
9838,164456
9839,108456
9840,323496
9841,566536
9842,566536
9843,323496
9844,351496
9845,323496
9846,622536
9847,351496
9848,136456
9849,566536
9850,136456
9851,837576
9852,80456
9853,566536
9854,566536
9855,351496
9856,323496
9857,323496
9858,594536
9859,351496
9860,108456
9861,622536
9862,323496
9863,594536
9864,435496
9865,108456
9866,837576
9867,566536
9868,323496
9869,622536
9870,351496
9871,323496
9872,351496
9873,407496
9874,351496
9875,594536
9876,809576
9877,566536
9878,108456
9879,108456
9880,379496
9881,351496
9882,108456
9883,809576
9884,594536
9885,351496
9886,351496
9887,136456
9888,108456
9889,164456
9890,837576
9891,351496
9892,323496
9893,164456
9894,351496
9895,594536
9896,351496
9897,80456
9898,622536
9899,594536
9900,351496
9901,136456
9902,650536
9903,865576
9904,136456
9905,351496
9906,351496
9907,351496
9908,650536
9909,435496
9910,594536
9911,323496
9912,594536
9913,80456
9914,192456
9915,407496
9916,594536
9917,594536
9918,566536
9919,351496
9920,407496
9921,809576
9922,566536
9923,865576
9924,351496
9925,594536
9926,108456
9927,622536
9928,566536
9929,566536
9930,1295656
9931,622536
9932,407496
9933,80456
9934,108456
9935,323496
9936,379496
9937,379496
9938,351496
9939,379496
9940,351496
9941,809576
9942,566536
9943,323496
9944,323496
9945,108456
9946,351496
9947,323496
9948,351496
9949,566536
9950,566536
9951,351496
9952,108456
9953,164456
9954,323496
9955,351496
9956,136456
9957,136456
9958,351496
9959,351496
9960,108456
9961,1052616
9962,108456
9963,351496
9964,351496
9965,407496
9966,136456
9967,594536
9968,865576
9969,622536
9970,351496
9971,594536
9972,622536
9973,351496
9974,809576
9975,379496
9976,80456
9977,379496
9978,136456
9979,379496
9980,323496
9981,108456
9982,351496
9983,809576
9984,594536
9985,108456
9986,379496
9987,622536
9988,594536
9989,136456
9990,136456
9991,351496
9992,837576
9993,136456
9994,594536
9995,379496
9996,379496
9997,594536
9998,323496
9999,351496
10000,865576
10001,80456
10002,379496
10003,379496
10004,809576
10005,351496
10006,108456
10007,865576
10008,80456
10009,108456
10010,594536
10011,566536
10012,136456
10013,323496
10014,323496
10015,351496
10016,379496
10017,323496
10018,837576
10019,594536
10020,351496
10021,351496
10022,351496
10023,136456
10024,351496
10025,594536
10026,379496
10027,622536
10028,809576
10029,323496
10030,323496
10031,379496
10032,323496
10033,136456
10034,164456
10035,136456
10036,379496
10037,566536
10038,351496
10039,323496
10040,809576
10041,379496
10042,108456
10043,108456
10044,351496
10045,594536
10046,594536
10047,566536
10048,351496
10049,379496
10050,351496
10051,351496
10052,108456
10053,594536
10054,837576
10055,566536
10056,566536
10057,351496
10058,80456
10059,809576
10060,136456
10061,136456
10062,323496
10063,893576
10064,622536
10065,594536
10066,407496
10067,351496
10068,809576
10069,379496
10070,351496
10071,379496
10072,594536
10073,865576
10074,323496
10075,108456
10076,351496
10077,136456
10078,594536
10079,809576
10080,351496
10081,323496
10082,323496
10083,164456
10084,351496
10085,407496
10086,594536
10087,837576
10088,379496
10089,108456
10090,136456
10091,379496
10092,323496
10093,80456
10094,351496
10095,379496
10096,650536
10097,136456
10098,594536
10099,323496
10100,108456
10101,622536
10102,108456
10103,566536
10104,1080616
10105,594536
10106,80456
10107,566536
10108,622536
10109,594536
10110,351496
10111,379496
10112,622536
10113,566536
10114,379496
10115,407496
10116,566536
10117,594536
10118,407496
10119,379496
10120,323496
10121,837576
10122,566536
10123,351496
10124,192456
10125,379496
10126,351496
10127,407496
10128,809576
10129,837576
10130,164456
10131,809576
10132,108456
10133,108456
10134,323496
10135,351496
10136,351496
10137,323496
10138,622536
10139,809576
10140,80456
10141,566536
10142,837576
10143,136456
10144,379496
10145,323496
10146,80456
10147,108456
10148,80456
10149,351496
10150,622536
10151,323496
10152,594536
10153,407496
10154,622536
10155,407496
10156,435496
10157,351496
10158,108456
10159,407496
10160,323496
10161,351496
10162,566536
10163,566536
10164,351496
10165,865576
10166,379496
10167,323496
10168,622536
10169,323496
10170,379496
10171,379496
10172,622536
10173,136456
10174,80456
10175,351496
10176,351496
10177,566536
10178,379496
10179,594536
10180,594536
10181,108456
10182,80456
10183,566536
10184,164456
10185,379496
10186,865576
10187,351496
10188,379496
10189,622536
10190,108456
10191,622536
10192,594536
10193,351496
10194,622536
10195,80456
10196,80456
10197,865576
10198,594536
10199,379496
10200,566536
10201,164456
10202,566536
10203,622536
10204,323496
10205,136456
10206,837576
10207,323496
10208,136456
10209,108456
10210,566536
10211,351496
10212,622536
10213,837576
10214,108456
10215,594536
10216,351496
10217,594536
10218,594536
10219,323496
10220,594536
10221,566536
10222,379496
10223,566536
10224,351496
10225,594536
10226,351496
10227,323496
10228,351496
10229,351496
10230,622536
10231,865576
10232,351496
10233,622536
10234,566536
10235,379496
10236,108456
10237,379496
10238,379496
10239,809576
10240,80456
10241,809576
10242,566536
10243,351496
10244,622536
10245,351496
10246,351496
10247,594536
10248,594536
10249,622536
10250,379496
10251,323496
10252,108456
10253,136456
10254,323496
10255,379496
10256,594536
10257,351496
10258,594536
10259,108456
10260,108456
10261,136456
10262,379496
10263,566536
10264,566536
10265,650536
10266,108456
10267,594536
10268,379496
10269,136456
10270,80456
10271,594536
10272,622536
10273,80456
10274,650536
10275,136456
10276,407496
10277,379496
10278,379496
10279,594536
10280,108456
10281,1080616
10282,108456
10283,108456
10284,80456
10285,323496
10286,323496
10287,351496
10288,136456
10289,379496
10290,379496
10291,594536
10292,108456
10293,80456
10294,80456
10295,594536
10296,351496
10297,379496
10298,379496
10299,108456
10300,351496
10301,351496
10302,566536
10303,594536
10304,351496
10305,136456
10306,108456
10307,108456
10308,594536
10309,136456
10310,1080616
10311,594536
10312,108456
10313,192456
10314,379496
10315,622536
10316,323496
10317,136456
10318,136456
10319,809576
10320,80456
10321,865576
10322,80456
10323,809576
10324,650536
10325,407496
10326,594536
10327,136456
10328,379496
10329,622536
10330,80456
10331,379496
10332,323496
10333,351496
10334,351496
10335,809576
10336,136456
10337,837576
10338,80456
10339,136456
10340,164456
10341,108456
10342,594536
10343,594536
10344,192456
10345,351496
10346,594536
10347,379496
10348,594536
10349,136456
10350,594536
10351,136456
10352,566536
10353,594536
10354,323496
10355,594536
10356,594536
10357,80456
10358,164456
10359,837576
10360,837576
10361,594536
10362,566536
10363,136456
10364,351496
10365,622536
10366,136456
10367,80456
10368,80456
10369,594536
10370,809576
10371,323496
10372,566536
10373,566536
10374,136456
10375,865576
10376,566536
10377,351496
10378,323496
10379,407496
10380,837576
10381,809576
10382,136456
10383,594536
10384,164456
10385,622536
10386,566536
10387,323496
10388,594536
10389,622536
10390,351496
10391,351496
10392,566536
10393,566536
10394,566536
10395,622536
10396,351496
10397,192456
10398,108456
10399,566536
10400,893576
10401,323496
10402,407496
10403,80456
10404,108456
10405,164456
10406,622536
10407,351496
10408,108456
10409,594536
10410,164456
10411,594536
10412,379496
10413,351496
10414,594536
10415,108456
10416,351496
10417,407496
10418,407496
10419,108456
10420,351496
10421,323496
10422,407496
10423,379496
10424,809576
10425,407496
10426,379496
10427,566536
10428,622536
10429,136456
10430,136456
10431,80456
10432,136456
10433,351496
10434,136456
10435,323496
10436,1108616
10437,80456
10438,136456
10439,837576
10440,164456
10441,379496
10442,323496
10443,351496
10444,136456
10445,164456
10446,379496
10447,351496
10448,108456
10449,108456
10450,323496
10451,80456
10452,108456
10453,351496
10454,351496
10455,108456
10456,351496
10457,594536
10458,379496
10459,323496
10460,622536
10461,136456
10462,323496
10463,809576
10464,80456
10465,566536
10466,407496
10467,351496
10468,594536
10469,136456
10470,80456
10471,108456
10472,566536
10473,351496
10474,379496
10475,164456
10476,837576
10477,80456
10478,323496
10479,351496
10480,566536
10481,80456
10482,351496
10483,108456
10484,809576
10485,351496
10486,622536
10487,136456
10488,379496
10489,351496
10490,108456
10491,323496
10492,351496
10493,379496
10494,108456
10495,108456
10496,566536
10497,351496
10498,351496
