index,params
7906,0.830426
7907,0.129306
7908,0.615386
7909,0.587386
7910,0.129306
7911,0.344346
7912,0.615386
7913,0.587386
7914,0.587386
7915,0.316346
7916,0.344346
7917,0.129306
7918,0.587386
7919,0.344346
7920,0.316346
7921,0.802426
7922,0.344346
7923,0.559386
7924,0.344346
7925,0.157306
7926,0.643386
7927,0.129306
7928,0.372346
7929,0.559386
7930,0.344346
7931,0.344346
7932,0.372346
7933,0.559386
7934,0.372346
7935,0.344346
7936,0.316346
7937,0.101306
7938,0.372346
7939,0.802426
7940,0.101306
7941,0.316346
7942,0.643386
7943,0.316346
7944,0.587386
7945,0.344346
7946,0.344346
7947,0.400346
7948,1.045466
7949,0.615386
7950,0.372346
7951,0.643386
7952,0.559386
7953,0.559386
7954,0.185306
7955,0.587386
7956,0.129306
7957,0.129306
7958,0.316346
7959,0.559386
7960,0.587386
7961,0.157306
7962,0.157306
7963,1.073466
7964,0.587386
7965,0.101306
7966,0.802426
7967,0.101306
7968,0.830426
7969,0.316346
7970,0.129306
7971,0.157306
7972,0.802426
7973,0.185306
7974,0.344346
7975,0.372346
7976,0.615386
7977,0.101306
7978,0.157306
7979,0.316346
7980,0.129306
7981,0.372346
7982,0.559386
7983,0.344346
7984,0.129306
7985,0.615386
7986,0.344346
7987,0.615386
7988,0.073306
7989,0.587386
7990,0.802426
7991,0.559386
7992,0.101306
7993,0.344346
7994,0.073306
7995,0.344346
7996,0.101306
7997,0.559386
7998,0.157306
7999,0.372346
8000,0.344346
8001,0.316346
8002,0.830426
8003,0.129306
8004,0.802426
8005,0.101306
8006,0.344346
8007,0.559386
8008,0.344346
8009,0.559386
8010,0.101306
8011,0.400346
8012,1.073466
8013,0.157306
8014,0.400346
8015,0.101306
8016,0.316346
8017,0.615386
8018,0.101306
8019,0.157306
8020,0.344346
8021,0.587386
8022,0.587386
8023,0.559386
8024,0.344346
8025,0.559386
8026,0.316346
8027,0.344346
8028,0.129306
8029,0.802426
8030,0.372346
8031,0.344346
8032,0.344346
8033,0.316346
8034,0.559386
8035,0.344346
8036,0.344346
8037,0.858426
8038,0.101306
8039,0.316346
8040,0.101306
8041,0.372346
8042,0.587386
8043,0.559386
8044,0.073306
8045,0.372346
8046,0.344346
8047,0.372346
8048,0.316346
8049,0.615386
8050,0.372346
8051,0.316346
8052,0.830426
8053,0.344346
8054,0.344346
8055,0.559386
8056,0.316346
8057,0.344346
8058,0.858426
8059,0.615386
8060,0.129306
8061,0.101306
8062,0.316346
8063,0.802426
8064,0.344346
8065,0.316346
8066,0.344346
8067,0.344346
8068,0.073306
8069,0.101306
8070,0.344346
8071,0.101306
8072,0.101306
8073,0.344346
8074,0.615386
8075,0.129306
8076,0.372346
8077,0.372346
8078,0.372346
8079,0.372346
8080,0.372346
8081,0.559386
8082,0.344346
8083,0.344346
8084,0.372346
8085,0.643386
8086,0.615386
8087,0.830426
8088,0.073306
8089,0.344346
8090,0.316346
8091,0.372346
8092,0.372346
8093,1.045466
8094,0.372346
8095,0.316346
8096,0.344346
8097,0.157306
8098,0.344346
8099,0.316346
8100,0.101306
8101,1.045466
8102,1.101466
8103,0.344346
8104,0.615386
8105,0.587386
8106,0.129306
8107,0.587386
8108,0.129306
8109,0.559386
8110,0.802426
8111,0.559386
8112,0.129306
8113,0.372346
8114,0.830426
8115,0.372346
8116,0.344346
8117,0.615386
8118,0.372346
8119,0.344346
8120,0.587386
8121,0.615386
8122,0.587386
8123,0.587386
8124,0.587386
8125,0.587386
8126,0.344346
8127,0.129306
8128,0.344346
8129,0.615386
8130,0.372346
8131,0.587386
8132,0.372346
8133,0.101306
8134,0.830426
8135,0.830426
8136,0.157306
8137,0.344346
8138,0.316346
8139,0.101306
8140,0.129306
8141,0.587386
8142,0.372346
8143,0.372346
8144,0.157306
8145,0.372346
8146,0.559386
8147,0.129306
8148,0.372346
8149,0.559386
8150,0.400346
8151,0.372346
8152,0.344346
8153,0.101306
8154,0.559386
8155,0.428346
8156,0.344346
8157,0.559386
8158,0.344346
8159,0.615386
8160,0.400346
8161,0.559386
8162,0.643386
8163,0.372346
8164,0.316346
8165,0.073306
8166,0.587386
8167,0.559386
8168,0.587386
8169,0.101306
8170,0.129306
8171,0.344346
8172,0.101306
8173,0.559386
8174,0.129306
8175,0.428346
8176,0.372346
8177,0.101306
8178,0.073306
8179,0.129306
8180,0.615386
8181,0.129306
8182,0.559386
8183,0.073306
8184,0.344346
8185,0.587386
8186,0.344346
8187,0.316346
8188,0.428346
8189,0.185306
8190,0.615386
8191,0.157306
8192,0.344346
8193,0.129306
8194,0.587386
8195,0.129306
8196,0.129306
8197,0.559386
8198,0.344346
8199,0.101306
8200,0.157306
8201,0.316346
8202,0.316346
8203,0.587386
8204,0.316346
8205,0.157306
8206,0.344346
8207,0.559386
8208,0.344346
8209,0.400346
8210,0.344346
8211,0.372346
8212,0.858426
8213,0.559386
8214,0.316346
8215,0.559386
8216,0.615386
8217,0.372346
8218,0.101306
8219,0.615386
8220,0.372346
8221,0.587386
8222,0.372346
8223,0.615386
8224,0.316346
8225,0.157306
8226,0.101306
8227,0.101306
8228,0.858426
8229,0.559386
8230,0.802426
8231,0.316346
8232,0.073306
8233,0.372346
8234,0.400346
8235,0.101306
8236,0.587386
8237,0.073306
8238,0.559386
8239,0.344346
8240,0.316346
8241,0.316346
8242,0.559386
8243,0.344346
8244,0.344346
8245,0.428346
8246,0.587386
8247,0.587386
8248,0.802426
8249,0.344346
8250,0.372346
8251,0.559386
8252,0.316346
8253,0.615386
8254,0.830426
8255,0.559386
8256,0.559386
8257,0.587386
8258,0.344346
8259,0.587386
8260,0.344346
8261,0.129306
8262,0.372346
8263,0.344346
8264,0.101306
8265,0.316346
8266,0.344346
8267,0.073306
8268,0.129306
8269,0.372346
8270,0.101306
8271,0.587386
8272,0.372346
8273,0.615386
8274,0.073306
8275,0.587386
8276,0.344346
8277,0.802426
8278,0.559386
8279,0.559386
8280,0.372346
8281,0.129306
8282,0.372346
8283,0.587386
8284,0.428346
8285,0.587386
8286,0.858426
8287,0.129306
8288,0.559386
8289,0.344346
8290,0.615386
8291,0.615386
8292,0.316346
8293,0.101306
8294,0.129306
8295,0.185306
8296,0.587386
8297,0.372346
8298,0.344346
8299,0.316346
8300,0.372346
8301,0.615386
8302,0.428346
8303,0.587386
8304,0.344346
8305,0.101306
8306,0.587386
8307,0.559386
8308,0.587386
8309,0.372346
8310,0.101306
8311,0.344346
8312,0.802426
8313,0.372346
8314,0.073306
8315,0.129306
8316,0.316346
8317,0.344346
8318,0.129306
8319,0.587386
8320,0.316346
8321,0.615386
8322,0.129306
8323,0.129306
8324,0.073306
8325,0.344346
8326,0.344346
8327,0.157306
8328,0.802426
8329,0.073306
8330,0.559386
8331,0.400346
8332,0.073306
8333,0.157306
8334,0.587386
8335,0.316346
8336,0.372346
8337,0.101306
8338,0.101306
8339,0.157306
8340,0.587386
8341,0.587386
8342,0.101306
8343,0.858426
8344,0.344346
8345,0.129306
8346,0.559386
8347,0.802426
8348,0.559386
8349,0.129306
8350,0.101306
8351,0.129306
8352,0.830426
8353,0.129306
8354,0.316346
8355,0.372346
8356,0.802426
8357,0.344346
8358,0.344346
8359,0.830426
8360,0.587386
8361,0.073306
8362,0.157306
8363,0.559386
8364,0.344346
8365,0.830426
8366,0.157306
8367,0.101306
8368,0.129306
8369,0.344346
8370,0.101306
8371,0.316346
8372,0.559386
8373,0.587386
8374,0.372346
8375,0.559386
8376,0.372346
8377,0.372346
8378,0.587386
8379,0.587386
8380,0.615386
8381,0.559386
8382,0.372346
8383,0.129306
8384,0.559386
8385,0.316346
8386,0.559386
8387,1.073466
8388,0.316346
8389,0.344346
8390,0.129306
8391,0.344346
8392,0.101306
8393,0.559386
8394,0.372346
8395,0.316346
8396,0.316346
8397,0.615386
8398,0.316346
8399,0.830426
8400,0.802426
8401,0.802426
8402,0.101306
8403,0.344346
8404,0.316346
8405,0.372346
8406,0.587386
8407,0.316346
8408,0.344346
8409,0.316346
8410,0.587386
8411,0.615386
8412,0.157306
8413,1.045466
8414,0.372346
8415,0.615386
8416,0.101306
8417,0.372346
8418,0.101306
8419,0.129306
8420,1.045466
8421,0.316346
8422,0.559386
8423,0.802426
8424,0.802426
8425,0.344346
8426,0.559386
8427,0.129306
8428,0.372346
8429,0.587386
8430,0.101306
8431,0.157306
8432,0.372346
8433,0.073306
8434,0.372346
8435,0.344346
8436,0.344346
8437,0.344346
8438,0.559386
8439,0.316346
8440,0.372346
8441,0.129306
8442,0.587386
8443,0.129306
8444,0.129306
8445,0.073306
8446,0.129306
8447,0.559386
8448,0.157306
8449,0.830426
8450,0.615386
8451,0.559386
8452,1.045466
8453,0.344346
8454,0.344346
8455,0.587386
8456,0.101306
8457,0.830426
8458,0.559386
8459,0.344346
8460,0.101306
8461,0.344346
8462,0.559386
8463,0.802426
8464,0.615386
8465,0.344346
8466,0.344346
8467,0.073306
8468,0.559386
8469,0.101306
8470,0.316346
8471,0.587386
8472,0.559386
8473,0.372346
8474,0.185306
8475,0.073306
8476,0.400346
8477,0.316346
8478,0.157306
8479,0.559386
8480,0.643386
8481,0.073306
8482,0.129306
8483,0.615386
8484,0.129306
8485,0.858426
8486,0.372346
8487,0.129306
8488,0.344346
8489,0.587386
8490,0.615386
8491,0.344346
8492,0.316346
8493,0.559386
8494,0.400346
8495,0.344346
8496,0.344346
8497,0.615386
8498,1.045466
8499,0.559386
8500,0.344346
8501,0.073306
8502,0.615386
8503,0.372346
8504,0.372346
8505,0.157306
8506,0.802426
8507,0.101306
8508,0.157306
8509,0.101306
8510,1.073466
8511,0.587386
8512,0.316346
8513,0.344346
8514,0.830426
8515,0.802426
8516,0.400346
8517,0.344346
8518,0.587386
8519,0.372346
8520,0.344346
8521,0.316346
8522,0.587386
8523,0.830426
8524,0.830426
8525,0.157306
8526,0.316346
8527,0.316346
8528,0.428346
8529,0.802426
8530,0.587386
8531,0.344346
8532,0.559386
8533,0.344346
8534,0.372346
8535,0.400346
8536,0.615386
8537,0.802426
8538,0.615386
8539,0.344346
8540,0.559386
8541,0.316346
8542,0.101306
8543,0.559386
8544,0.316346
8545,0.157306
8546,0.344346
8547,0.615386
8548,0.101306
8549,0.858426
8550,0.344346
8551,0.101306
8552,0.073306
8553,0.400346
8554,0.400346
8555,0.316346
8556,0.101306
8557,0.830426
8558,0.344346
8559,0.344346
8560,0.559386
8561,0.615386
8562,0.101306
8563,0.559386
8564,0.129306
8565,0.587386
8566,0.587386
8567,0.802426
8568,0.400346
8569,0.372346
8570,0.129306
8571,0.344346
8572,0.615386
8573,0.344346
8574,0.073306
8575,0.344346
8576,0.101306
8577,0.185306
8578,0.101306
8579,0.073306
8580,0.101306
8581,0.830426
8582,0.101306
8583,0.344346
8584,0.344346
8585,0.559386
8586,0.615386
8587,0.316346
8588,0.157306
8589,0.129306
8590,0.830426
8591,0.372346
8592,0.400346
8593,0.559386
8594,0.372346
8595,0.372346
8596,0.073306
8597,0.101306
8598,0.615386
8599,0.559386
8600,0.101306
8601,0.587386
8602,0.344346
8603,0.101306
8604,0.073306
8605,0.559386
8606,0.830426
8607,0.372346
8608,0.129306
8609,0.400346
8610,0.587386
8611,0.615386
8612,0.344346
8613,0.073306
8614,0.073306
8615,0.372346
8616,0.830426
8617,0.587386
8618,0.587386
8619,0.802426
8620,0.344346
8621,0.830426
8622,0.858426
8623,0.372346
8624,0.830426
8625,0.671386
8626,0.559386
8627,0.643386
8628,0.101306
8629,0.316346
8630,0.372346
8631,0.344346
8632,0.129306
8633,0.157306
8634,0.372346
8635,0.559386
8636,0.372346
8637,0.344346
8638,0.129306
8639,0.559386
8640,0.101306
8641,0.830426
8642,0.344346
8643,0.372346
8644,0.372346
8645,0.316346
8646,0.073306
8647,0.101306
8648,0.344346
8649,0.559386
8650,0.372346
8651,0.372346
8652,0.073306
8653,0.101306
8654,1.073466
8655,0.073306
8656,0.559386
8657,0.316346
8658,0.802426
8659,0.344346
8660,0.101306
8661,0.344346
8662,0.886426
8663,0.587386
8664,0.316346
8665,0.615386
8666,0.157306
8667,0.400346
8668,0.559386
8669,0.587386
8670,0.372346
8671,0.344346
8672,0.129306
8673,0.344346
8674,0.615386
8675,0.344346
8676,0.802426
8677,0.559386
8678,0.587386
8679,0.372346
8680,0.802426
8681,0.559386
8682,0.559386
8683,0.372346
8684,0.129306
8685,0.129306
8686,0.101306
8687,0.316346
8688,0.316346
8689,0.129306
8690,0.344346
8691,0.372346
8692,0.344346
8693,0.587386
8694,0.101306
8695,0.643386
8696,0.372346
8697,0.344346
8698,0.372346
8699,0.316346
8700,0.344346
8701,0.344346
8702,0.372346
8703,0.559386
8704,0.615386
8705,0.157306
8706,0.316346
8707,0.316346
8708,0.587386
8709,0.587386
8710,0.129306
8711,0.372346
8712,0.101306
8713,0.101306
8714,0.344346
8715,0.185306
8716,0.073306
8717,0.101306
8718,0.587386
8719,0.129306
8720,0.101306
8721,0.101306
8722,0.073306
8723,0.615386
8724,0.643386
8725,0.830426
8726,0.802426
8727,0.372346
8728,0.316346
8729,0.400346
8730,0.372346
8731,0.073306
8732,1.045466
8733,0.802426
8734,0.316346
8735,0.559386
8736,0.587386
8737,0.129306
8738,0.129306
8739,0.344346
8740,0.073306
8741,0.101306
8742,0.587386
8743,0.129306
8744,0.344346
8745,0.587386
8746,0.344346
8747,0.073306
8748,0.316346
8749,0.587386
8750,0.587386
8751,0.400346
8752,0.830426
8753,0.643386
8754,1.073466
8755,0.316346
8756,0.157306
8757,0.587386
8758,0.344346
8759,0.344346
8760,0.129306
8761,0.830426
8762,0.073306
8763,0.615386
8764,0.101306
8765,0.129306
8766,0.344346
8767,0.344346
8768,0.428346
8769,0.101306
8770,0.372346
8771,0.802426
8772,0.372346
8773,0.615386
8774,0.587386
8775,0.587386
8776,0.587386
8777,0.587386
8778,0.101306
8779,0.372346
8780,0.101306
8781,0.101306
8782,0.316346
8783,0.344346
8784,0.615386
8785,0.372346
8786,0.344346
8787,0.344346
8788,0.344346
8789,0.157306
8790,0.316346
8791,0.587386
8792,0.101306
8793,0.372346
8794,0.316346
8795,0.129306
8796,0.372346
8797,0.129306
8798,0.400346
8799,0.316346
8800,0.101306
8801,0.316346
8802,0.587386
8803,0.157306
8804,0.802426
8805,0.316346
8806,0.157306
8807,0.129306
8808,0.129306
8809,0.372346
8810,0.344346
8811,0.073306
8812,0.129306
8813,0.587386
8814,0.185306
8815,0.101306
8816,0.372346
8817,0.559386
8818,0.157306
8819,0.615386
8820,0.559386
8821,0.587386
8822,0.830426
8823,0.344346
8824,0.587386
8825,0.587386
8826,0.129306
8827,0.643386
8828,0.316346
8829,0.101306
8830,0.802426
8831,0.344346
8832,0.372346
8833,0.372346
8834,0.587386
8835,0.372346
8836,0.344346
8837,0.400346
8838,0.830426
8839,0.344346
8840,0.802426
8841,0.372346
8842,0.372346
8843,0.372346
8844,0.316346
8845,0.587386
8846,0.372346
8847,1.045466
8848,0.615386
8849,0.830426
8850,0.559386
8851,0.830426
8852,0.802426
8853,0.428346
8854,0.559386
8855,0.587386
8856,0.157306
8857,0.587386
8858,0.372346
8859,0.587386
8860,0.830426
8861,0.615386
8862,0.587386
8863,0.129306
8864,0.344346
8865,0.101306
8866,0.344346
8867,0.157306
8868,0.344346
8869,0.559386
8870,0.129306
8871,0.213306
8872,0.372346
8873,0.101306
8874,0.372346
8875,0.802426
8876,0.587386
8877,0.615386
8878,0.344346
8879,0.344346
8880,0.643386
8881,0.344346
8882,0.213306
8883,0.587386
8884,0.559386
8885,0.559386
8886,0.344346
8887,0.559386
8888,0.129306
8889,0.129306
8890,0.587386
8891,1.073466
8892,0.316346
8893,0.344346
8894,0.643386
8895,0.101306
8896,0.344346
8897,0.587386
8898,0.101306
8899,0.073306
8900,0.587386
8901,0.643386
8902,0.344346
8903,0.073306
8904,0.372346
8905,0.129306
8906,0.559386
8907,1.045466
8908,0.372346
8909,0.101306
8910,0.372346
8911,0.101306
8912,0.101306
8913,0.344346
8914,0.316346
8915,0.344346
8916,0.559386
8917,0.129306
8918,0.344346
8919,0.643386
8920,0.615386
8921,0.316346
8922,0.559386
8923,0.101306
8924,0.615386
8925,0.101306
8926,0.587386
8927,0.316346
8928,0.316346
8929,0.587386
8930,0.129306
8931,0.587386
8932,0.316346
8933,0.344346
8934,0.615386
8935,0.344346
8936,0.587386
8937,0.129306
8938,0.802426
8939,0.559386
8940,0.559386
8941,0.802426
8942,0.344346
8943,0.073306
8944,0.316346
8945,0.615386
8946,0.802426
8947,0.559386
8948,0.316346
8949,0.316346
8950,0.157306
8951,0.129306
8952,0.129306
8953,0.073306
8954,0.073306
8955,0.316346
8956,0.129306
8957,0.316346
8958,0.129306
8959,0.344346
8960,0.559386
8961,0.372346
8962,0.101306
8963,0.802426
8964,0.129306
8965,0.157306
8966,0.129306
8967,0.587386
8968,0.587386
8969,0.344346
8970,0.344346
8971,0.559386
8972,0.344346
8973,0.615386
8974,0.559386
8975,0.129306
8976,0.372346
8977,0.344346
8978,0.129306
8979,0.372346
8980,0.157306
8981,0.073306
8982,0.830426
8983,0.400346
8984,0.344346
8985,0.372346
8986,0.344346
8987,0.344346
8988,0.129306
8989,0.372346
8990,0.157306
8991,0.316346
8992,0.830426
8993,1.073466
8994,0.316346
8995,0.344346
8996,0.559386
8997,0.129306
8998,0.316346
8999,0.559386
9000,0.802426
9001,0.587386
9002,0.372346
9003,0.802426
9004,0.587386
9005,0.073306
9006,0.129306
9007,0.802426
9008,0.101306
9009,0.587386
9010,0.129306
9011,0.344346
9012,0.101306
9013,0.587386
9014,0.316346
9015,0.316346
9016,0.802426
9017,0.344346
9018,0.157306
9019,0.101306
9020,0.400346
9021,0.400346
9022,0.372346
9023,0.316346
9024,0.316346
9025,0.428346
9026,0.344346
9027,0.802426
9028,0.372346
9029,0.316346
9030,0.559386
9031,0.587386
9032,0.129306
9033,0.316346
9034,0.802426
9035,0.372346
9036,0.559386
9037,0.559386
9038,0.587386
9039,0.316346
9040,0.101306
9041,0.559386
9042,0.129306
9043,0.400346
9044,0.344346
9045,0.830426
9046,0.400346
9047,0.129306
9048,0.587386
9049,1.288506
9050,0.587386
9051,0.073306
9052,0.830426
9053,0.587386
9054,0.073306
9055,0.372346
9056,0.129306
9057,0.073306
9058,0.129306
9059,0.643386
9060,0.587386
9061,0.073306
9062,0.344346
9063,0.101306
9064,0.129306
9065,0.344346
9066,0.802426
9067,0.344346
9068,0.344346
9069,0.372346
9070,0.802426
9071,0.101306
9072,0.344346
9073,0.129306
9074,0.559386
9075,0.129306
9076,0.129306
9077,0.802426
9078,0.129306
9079,0.372346
9080,0.643386
9081,0.129306
9082,0.316346
9083,0.344346
9084,0.129306
9085,0.316346
9086,0.830426
9087,0.344346
9088,0.129306
9089,0.587386
9090,0.129306
9091,0.587386
9092,0.129306
9093,0.101306
9094,0.830426
9095,0.615386
9096,0.316346
9097,0.129306
9098,0.615386
9099,0.587386
9100,0.372346
9101,0.587386
9102,0.073306
9103,0.344346
9104,0.372346
9105,0.344346
9106,0.643386
9107,0.372346
9108,0.587386
9109,0.344346
9110,0.129306
9111,0.400346
9112,0.830426
9113,0.344346
9114,0.559386
9115,0.316346
9116,0.372346
9117,0.344346
9118,0.316346
9119,0.129306
9120,0.802426
9121,0.802426
9122,0.372346
9123,0.344346
9124,0.587386
9125,0.344346
9126,0.101306
9127,0.316346
9128,0.316346
9129,0.615386
9130,0.129306
9131,0.101306
9132,0.316346
9133,0.587386
9134,0.101306
9135,0.129306
9136,0.344346
9137,0.344346
9138,0.615386
9139,0.316346
9140,0.344346
9141,1.045466
9142,0.157306
9143,0.344346
9144,0.372346
9145,0.101306
9146,0.802426
9147,0.316346
9148,0.587386
9149,0.830426
9150,0.372346
9151,0.344346
9152,0.073306
9153,0.587386
9154,0.344346
9155,0.101306
9156,0.615386
9157,0.316346
9158,0.372346
9159,0.344346
9160,0.615386
9161,0.587386
9162,0.344346
9163,0.129306
9164,0.372346
9165,0.344346
9166,0.129306
9167,0.101306
9168,0.587386
9169,0.372346
9170,0.372346
9171,0.559386
9172,0.830426
9173,0.344346
9174,0.185306
9175,0.344346
9176,0.559386
9177,0.073306
9178,0.101306
9179,0.559386
9180,0.615386
9181,0.344346
9182,0.344346
9183,0.372346
9184,0.587386
9185,0.587386
9186,0.213306
9187,0.344346
9188,0.559386
9189,0.802426
9190,0.372346
9191,0.400346
9192,0.802426
9193,0.559386
9194,0.073306
9195,0.157306
9196,0.344346
9197,0.101306
9198,0.316346
9199,0.157306
9200,0.129306
9201,0.213306
9202,0.587386
9203,0.344346
9204,0.157306
9205,0.802426
9206,0.559386
9207,0.830426
9208,0.428346
9209,0.559386
9210,0.101306
9211,0.802426
9212,0.615386
9213,0.802426
9214,0.101306
9215,0.615386
9216,0.587386
9217,0.316346
9218,0.400346
9219,0.559386
9220,0.316346
9221,0.587386
9222,0.101306
9223,0.587386
9224,0.316346
9225,0.802426
9226,0.101306
9227,0.615386
9228,0.802426
9229,0.344346
9230,0.101306
9231,0.101306
9232,0.615386
9233,0.587386
9234,0.129306
9235,0.400346
9236,0.129306
9237,0.101306
9238,0.587386
9239,0.129306
9240,0.157306
9241,0.316346
9242,0.344346
9243,0.316346
9244,0.615386
9245,0.157306
9246,0.316346
9247,0.316346
9248,0.344346
9249,0.316346
9250,0.587386
9251,0.587386
9252,0.372346
9253,0.344346
9254,0.372346
9255,0.372346
9256,0.129306
9257,0.157306
9258,0.587386
9259,0.101306
9260,0.316346
9261,0.101306
9262,0.101306
9263,0.802426
9264,0.372346
9265,0.129306
9266,0.316346
9267,0.344346
9268,0.559386
9269,0.316346
9270,0.400346
9271,0.344346
9272,0.615386
9273,0.615386
9274,0.643386
9275,0.830426
9276,0.101306
9277,0.101306
9278,0.587386
9279,0.372346
9280,0.316346
9281,0.615386
9282,0.073306
9283,0.559386
9284,0.101306
9285,0.372346
9286,0.428346
9287,0.073306
9288,0.858426
9289,0.316346
9290,0.344346
9291,0.587386
9292,0.344346
9293,0.316346
9294,0.101306
9295,0.559386
9296,0.101306
9297,0.372346
9298,0.344346
9299,0.185306
9300,0.587386
9301,0.129306
9302,0.587386
9303,0.344346
9304,0.101306
9305,0.372346
9306,0.615386
9307,0.073306
9308,0.587386
9309,0.316346
9310,0.830426
9311,0.073306
9312,0.101306
9313,0.372346
9314,0.157306
9315,0.830426
9316,0.587386
9317,0.101306
9318,0.802426
9319,0.372346
9320,0.372346
9321,0.157306
9322,0.344346
9323,0.344346
9324,0.372346
9325,0.587386
9326,0.316346
9327,0.129306
9328,0.129306
9329,0.101306
9330,0.372346
9331,0.129306
9332,0.129306
9333,0.372346
9334,0.157306
9335,0.400346
9336,0.615386
9337,0.344346
9338,0.559386
9339,0.129306
9340,0.344346
9341,0.344346
9342,0.185306
9343,0.316346
9344,0.101306
9345,0.344346
9346,0.344346
9347,0.344346
9348,0.073306
9349,0.344346
9350,0.830426
9351,0.344346
9352,0.344346
9353,0.344346
9354,0.858426
9355,0.129306
9356,0.344346
9357,0.129306
9358,0.372346
9359,0.802426
9360,0.372346
9361,0.372346
9362,0.316346
9363,0.587386
9364,0.587386
9365,0.559386
9366,0.372346
9367,0.372346
9368,0.587386
9369,0.344346
9370,0.587386
9371,0.157306
9372,0.615386
9373,0.129306
9374,0.587386
9375,0.615386
9376,0.559386
9377,0.559386
9378,0.559386
9379,0.344346
9380,0.101306
9381,0.587386
9382,0.101306
9383,0.344346
9384,0.344346
9385,0.428346
9386,0.157306
9387,0.858426
9388,0.559386
9389,0.587386
9390,0.372346
9391,0.587386
9392,0.129306
9393,0.344346
9394,0.316346
9395,0.157306
9396,0.129306
9397,0.615386
9398,0.559386
9399,0.316346
9400,0.316346
9401,0.101306
9402,0.129306
9403,0.615386
9404,0.372346
9405,0.073306
9406,0.129306
9407,0.372346
9408,0.802426
9409,0.316346
9410,0.400346
9411,0.344346
9412,0.101306
9413,0.101306
9414,0.344346
9415,0.073306
9416,0.344346
9417,0.802426
9418,0.559386
9419,0.073306
9420,0.101306
9421,0.400346
9422,0.316346
9423,0.101306
9424,0.372346
9425,0.316346
9426,0.559386
9427,0.615386
9428,0.559386
9429,0.372346
9430,0.344346
9431,0.830426
9432,0.344346
9433,0.559386
9434,0.129306
9435,0.587386
9436,1.288506
9437,0.559386
9438,0.129306
9439,0.372346
9440,0.129306
9441,0.400346
9442,0.615386
9443,0.587386
9444,0.372346
9445,0.372346
9446,0.316346
9447,0.316346
9448,0.830426
9449,0.129306
9450,0.372346
9451,1.073466
9452,0.372346
9453,0.802426
9454,0.316346
9455,0.830426
9456,0.101306
9457,0.129306
9458,0.157306
9459,0.372346
9460,0.587386
9461,0.559386
9462,0.802426
9463,0.643386
9464,0.316346
9465,0.559386
9466,0.344346
9467,0.344346
9468,0.316346
9469,0.372346
9470,0.344346
9471,0.344346
9472,0.344346
9473,0.129306
9474,0.615386
9475,0.344346
9476,0.344346
9477,0.830426
9478,0.587386
9479,0.344346
9480,0.344346
9481,0.372346
9482,0.344346
9483,0.344346
9484,0.344346
9485,0.344346
9486,0.344346
9487,0.802426
9488,0.615386
9489,0.587386
9490,0.587386
9491,0.344346
9492,0.129306
9493,0.587386
9494,1.073466
9495,0.643386
9496,0.372346
9497,0.587386
9498,0.372346
9499,0.615386
9500,0.129306
9501,0.372346
9502,0.372346
9503,0.101306
9504,0.344346
9505,0.101306
9506,0.400346
9507,0.587386
9508,0.587386
9509,0.316346
9510,0.344346
9511,0.400346
9512,0.372346
9513,0.559386
9514,0.344346
9515,0.615386
9516,0.344346
9517,0.587386
9518,0.316346
9519,0.073306
9520,0.073306
9521,0.559386
9522,0.344346
9523,0.101306
9524,0.802426
9525,0.372346
9526,0.559386
9527,0.559386
9528,0.830426
9529,0.316346
9530,0.316346
9531,0.316346
9532,0.802426
9533,0.129306
9534,0.344346
9535,0.344346
9536,0.185306
9537,0.344346
9538,0.372346
9539,0.587386
9540,0.344346
9541,0.372346
9542,0.344346
9543,0.372346
9544,0.101306
9545,0.101306
9546,0.316346
9547,0.101306
9548,0.858426
9549,0.587386
9550,0.344346
9551,0.316346
9552,0.157306
9553,0.157306
9554,0.344346
9555,0.559386
9556,0.372346
9557,0.157306
9558,0.456346
9559,0.615386
9560,0.101306
9561,0.372346
9562,0.316346
9563,0.372346
9564,0.802426
9565,0.101306
9566,0.372346
9567,0.344346
9568,0.316346
9569,0.344346
9570,0.559386
9571,0.615386
9572,0.802426
9573,0.316346
9574,0.802426
9575,0.344346
9576,0.316346
9577,0.101306
9578,0.101306
9579,0.344346
9580,0.587386
9581,0.316346
9582,0.587386
9583,0.316346
9584,0.073306
9585,0.073306
9586,1.045466
9587,0.559386
9588,0.559386
9589,0.101306
9590,0.400346
9591,0.344346
9592,0.101306
9593,0.316346
9594,0.344346
9595,0.344346
9596,0.886426
9597,1.045466
9598,0.129306
9599,0.344346
9600,0.830426
9601,0.344346
9602,0.073306
9603,0.372346
9604,0.400346
9605,0.344346
9606,0.559386
9607,0.101306
9608,0.671386
9609,0.587386
9610,0.344346
9611,0.316346
9612,0.587386
9613,0.129306
9614,0.101306
9615,0.073306
9616,0.559386
9617,0.615386
9618,1.073466
9619,0.316346
9620,0.587386
9621,0.830426
9622,0.372346
9623,0.559386
9624,0.830426
9625,0.129306
9626,0.587386
9627,0.344346
9628,0.129306
9629,0.101306
9630,0.344346
9631,0.344346
9632,0.615386
9633,0.344346
9634,0.129306
9635,0.587386
9636,0.559386
9637,0.344346
9638,0.073306
9639,0.559386
9640,0.587386
9641,0.344346
9642,0.344346
9643,0.129306
9644,0.157306
9645,0.316346
9646,0.101306
9647,0.344346
9648,0.858426
9649,0.587386
9650,0.101306
9651,0.615386
9652,0.344346
9653,0.802426
9654,0.344346
